1	0.0 
2	0.0 
3	0.0 
4	0.0 
5	0.0 
6	0.0 
7	0.0 
8	0.0 
9	0.0 
10	0.0 
11	0.0 
12	0.0 
13	0.0 
14	0.0 
15	0.0 
16	0.0 
17	0.0 
18	0.0 
19	0.0 
20	0.0 
21	0.0 
22	0.0 
23	0.0 
24	0.0 
25	0.0 
26	0.0 
27	0.0 
28	0.0 
29	0.0 
30	0.0 
31	0.0 
32	0.0 
33	0.0 
34	0.0 
35	0.0 
36	0.0 
37	0.0 
38	0.0 
39	0.0 
40	0.0 
41	0.0 
42	0.0 
43	0.0 
44	0.0 
45	0.0 
46	0.0 
47	0.0 
48	0.0 
49	0.0 
50	0.0 
51	0.0 
52	0.0 
53	0.0 
54	0.0 
55	0.0 
56	0.0 
57	0.0 
58	0.0 
59	0.0 
60	0.0 
61	0.0 
62	0.0 
63	0.0 
64	0.0 
65	0.0 
66	0.0 
67	0.0 
68	0.0 
69	0.0 
70	0.0 
71	0.0 
72	0.0 
73	0.0 
74	0.0 
75	0.0 
76	0.0 
77	0.0 
78	0.0 
79	0.0 
80	0.0 
81	0.0 
82	0.0 
83	0.0 
84	0.0 
85	0.0 
86	0.0 
87	0.0 
88	0.0 
89	0.0 
90	0.0 
91	0.0 
92	0.0 
93	0.0 
94	0.0 
95	0.0 
96	0.0 
97	0.0 
98	0.0 
99	0.0 
100	0.0 
101	0.0 
102	0.0 
103	0.0 
104	0.0 
105	0.0 
106	0.0 
107	-0.17999999999999994 
108	-4.5 
109	-5.16 
110	-1.5600000000000014 
111	-1.5600000000000014 
112	-0.3000000000000015 
113	-0.3000000000000015 
114	-0.3000000000000015 
115	-5.580000000000002 
116	-1.200000000000002 
117	3.8399999999999994 
118	3.8399999999999994 
119	3.8399999999999994 
120	8.363999999999997 
121	8.363999999999997 
122	8.363999999999997 
123	12.923999999999998 
124	12.923999999999998 
125	12.923999999999998 
126	12.923999999999998 
127	11.171999999999999 
128	13.463999999999999 
129	16.991999999999997 
130	16.991999999999997 
131	16.991999999999997 
132	16.991999999999997 
133	16.991999999999997 
134	16.991999999999997 
135	16.991999999999997 
136	16.991999999999997 
137	16.991999999999997 
138	16.991999999999997 
139	16.991999999999997 
140	16.991999999999997 
141	16.991999999999997 
142	16.991999999999997 
143	16.991999999999997 
144	16.991999999999997 
145	16.991999999999997 
146	16.991999999999997 
147	16.991999999999997 
148	16.991999999999997 
149	16.991999999999997 
150	16.991999999999997 
151	16.991999999999997 
152	16.991999999999997 
153	16.991999999999997 
154	16.991999999999997 
155	16.991999999999997 
156	16.991999999999997 
157	16.991999999999997 
158	16.991999999999997 
159	16.991999999999997 
160	16.991999999999997 
161	16.991999999999997 
162	16.991999999999997 
163	16.991999999999997 
164	16.991999999999997 
165	16.991999999999997 
166	16.991999999999997 
167	16.991999999999997 
168	16.991999999999997 
169	16.991999999999997 
170	16.991999999999997 
171	16.991999999999997 
172	16.991999999999997 
173	16.991999999999997 
