1	0.0 
2	0.0 
3	0.0 
4	0.0 
5	0.0 
6	0.0 
7	0.0 
8	0.0 
9	0.0 
10	0.0 
11	0.0 
12	0.0 
13	0.0 
14	0.0 
15	0.0 
16	0.0 
17	0.0 
18	0.0 
19	0.0 
20	0.0 
21	0.0 
22	0.0 
23	0.0 
24	0.0 
25	0.0 
26	0.0 
27	0.0 
28	0.0 
29	0.0 
30	0.0 
31	0.0 
32	0.0 
33	0.0 
34	0.0 
35	0.0 
36	0.0 
37	0.0 
38	0.0 
39	0.0 
40	0.0 
41	0.0 
42	0.0 
43	0.0 
44	0.0 
45	0.0 
46	0.0 
47	0.0 
48	0.0 
49	0.0 
50	0.0 
51	0.0 
52	0.0 
53	0.0 
54	0.0 
55	0.0 
56	0.0 
57	0.0 
58	0.0 
59	0.0 
60	0.0 
61	0.0 
62	0.0 
63	0.0 
64	0.0 
65	0.0 
66	0.0 
67	0.0 
68	0.0 
69	0.0 
70	0.0 
71	0.0 
72	0.0 
73	0.0 
74	0.0 
75	0.0 
76	0.0 
77	0.0 
78	0.0 
79	0.0 
80	0.0 
81	0.0 
82	0.0 
83	0.0 
84	0.0 
85	0.0 
86	0.0 
87	0.0 
88	0.0 
89	0.0 
90	0.0 
91	0.0 
92	0.0 
93	0.0 
94	0.0 
95	0.0 
96	0.0 
97	0.0 
98	0.0 
99	0.0 
100	0.0 
101	0.0 
102	0.0 
103	0.0 
104	0.0 
105	0.0 
106	0.0 
107	-0.36 
108	-0.36 
109	-0.17999999999999997 
110	-2.46 
111	-2.1 
112	2.1 
113	2.1 
114	2.9400000000000004 
115	2.9400000000000004 
116	1.6200000000000006 
117	0.5400000000000007 
118	5.7 
119	2.7 
120	2.6400000000000006 
121	2.766 
122	3.186000000000001 
123	3.4380000000000006 
124	6.378 
125	6.378 
126	6.966000000000001 
127	6.966000000000001 
128	8.046 
129	8.046 
130	8.046 
131	7.289999999999999 
132	10.902 
133	10.902 
134	10.602 
135	10.559999999999999 
136	10.6482 
137	10.9422 
138	11.1186 
139	11.1186 
140	13.176599999999997 
141	13.176599999999997 
142	13.176599999999997 
143	13.176599999999997 
144	13.588199999999997 
145	13.588199999999997 
146	14.9682 
147	16.2882 
148	16.2882 
149	18.1482 
150	21.1482 
151	21.1482 
152	21.1482 
153	21.1482 
154	21.1482 
155	21.1482 
156	21.1482 
157	21.1482 
158	21.1482 
159	21.1482 
160	21.1482 
161	21.1482 
162	21.1482 
163	21.1482 
164	21.1482 
165	21.1482 
166	21.1482 
167	21.1482 
168	21.1482 
169	21.1482 
170	21.1482 
171	21.1482 
172	21.1482 
173	21.1482 
174	21.1482 
175	21.1482 
176	21.1482 
177	21.1482 
178	21.1482 
179	21.1482 
180	21.1482 
181	21.1482 
182	21.1482 
183	21.1482 
184	21.1482 
185	21.1482 
186	21.1482 
187	21.1482 
188	21.1482 
189	21.1482 
190	21.1482 
191	21.1482 
192	21.1482 
193	21.1482 
